101
2.35142169 -7.01563452
2.17182903 -7.10106716
2.02742639 -7.23781562
1.93234892 -7.41249400
1.89590347 -7.60800356
1.92165755 -7.80520647
2.00709020 -7.98479914
2.14383866 -8.12920177
2.31851704 -8.22427924
2.51402660 -8.26072470
2.71122951 -8.23497061
2.89082218 -8.14953796
3.03522481 -8.01278951
3.13030228 -7.83811113
3.16674774 -7.64260156

7.36146651 -3.06724415
7.30551798 -2.87639860
7.19333325 -2.71218274
7.03589374 -2.59067117
6.84861073 -2.52375828
6.64981678 -2.51799397
6.45897123 -2.57394250
6.29475538 -2.68612723
6.17324380 -2.84356674
6.10633091 -3.03084975
6.10056660 -3.22964370
6.15651513 -3.42048925
6.26869986 -3.58470510
6.42613937 -3.70621668
6.61342238 -3.77312957
6.81221633 -3.77889387
7.00306188 -3.72294535
7.16727774 -3.61076062
7.28878931 -3.45332111
7.35570220 -3.26603810

1.73555904 -8.61185247
1.69817560 -8.41652009
1.60226081 -8.24230007
1.45720348 -8.10624629
1.27720283 -8.02167663
1.07987857 -7.99686937
0.88454619 -8.03425281
0.71032617 -8.13016760
0.57427239 -8.27522494
0.48970274 -8.45522559
0.46489548 -8.65254984
0.50227892 -8.84788223
0.59819371 -9.02210224
0.74325104 -9.15815602
0.92325169 -9.24272568
1.12057595 -9.26753294
1.31590833 -9.23014950
1.49012835 -9.13423471
1.62618213 -8.98917738
1.71075178 -8.80917672

9.07133268 -6.67554767
9.00413935 -6.48836509
8.88239209 -6.33110776
8.71800839 -6.21916912
8.52707925 -6.16350651
8.32829416 -6.16956857
8.14111158 -6.23676190
7.98385425 -6.35850915
7.87191561 -6.52289286
7.81625300 -6.71382199
7.82231506 -6.91260709
7.88950839 -7.09978966
8.01125564 -7.25704699
8.17563935 -7.36898563
8.36656848 -7.42464824
8.56535358 -7.41858619
8.75253616 -7.35139286
8.90979349 -7.22964560
9.02173212 -7.06526190
9.07739474 -6.87433276

9.22193867 -2.88051278
9.15942403 -2.69171611
9.04162769 -2.53147790
8.88008039 -2.41548337
8.69059549 -2.35508688
8.49172111 -2.35620046
8.30292444 -2.41871510
8.14268623 -2.53651143
8.02669170 -2.69805873
7.96629521 -2.88754363
7.96740879 -3.08641801
8.02992343 -3.27521468
8.14771976 -3.43545289
8.30926707 -3.55144742
8.49875196 -3.61184391
8.69762635 -3.61073033
8.88642301 -3.54821569
9.04666123 -3.43041936
9.16265575 -3.26887206
9.22305224 -3.07938716

7.70762068 -6.17529904
7.65442373 -5.98366828
7.54461327 -5.81785536
7.38893831 -5.69409120
7.20263740 -5.62449070
7.00394696 -5.61586684
6.81231620 -5.66906378
6.64650328 -5.77887424
6.52273912 -5.93454920
6.45313862 -6.12085012
6.44451476 -6.31954056
6.49771170 -6.51117131
6.60752216 -6.67698423
6.76319712 -6.80074839
6.94949804 -6.87034890
7.14818848 -6.87897276
7.33981923 -6.82577582
7.50563215 -6.71596536
7.62939631 -6.56029039
7.69899681 -6.37398948

3.83794200 -3.16005527
3.80399205 -2.96409695
3.71114927 -2.78822063
3.56850177 -2.64964230
3.39001288 -2.56192698
3.19315433 -2.53366086
2.99719602 -2.56761081
2.82131969 -2.66045359
2.68274137 -2.80310109
2.59502605 -2.98158998
2.56675993 -3.17844853
2.60070988 -3.37440684
2.69355265 -3.55028316
2.83620015 -3.68886149
3.01468904 -3.77657681
3.21154759 -3.80484293
3.40750591 -3.77089298
3.58338223 -3.67805020
3.72196056 -3.53540271
3.80967587 -3.35691381

8.27615230 -1.49323028
8.23135172 -1.29946452
8.12886693 -1.12902647
7.97872985 -0.99859980
7.79563694 -0.92095157
7.59751061 -0.90368254
7.40374485 -0.94848311
7.23330680 -1.05096790
7.10288013 -1.20110498
7.02523190 -1.38419790
7.00796286 -1.58232422
7.05276344 -1.77608998
7.15524823 -1.94652803
7.30538531 -2.07695471
7.48847822 -2.15460294
7.68660455 -2.17187197
7.88037031 -2.12707140
8.05080836 -2.02458661
8.18123504 -1.87444952
8.25888327 -1.69135661

1.73329065 -5.62945353
1.68457915 -5.43663379
1.57866719 -5.26830401
1.42592216 -5.14094146
1.24129581 -5.06701330
1.04286067 -5.05375611
0.85004093 -5.10246761
0.68171114 -5.20837957
0.55434860 -5.36112460
0.48042043 -5.54575095
0.46716324 -5.74418610
0.51587474 -5.93700583
0.62178671 -6.10533562
0.77453174 -6.23269816
0.95915808 -6.30662633
1.15759323 -6.31988352
1.35041297 -6.27117202
1.51874276 -6.16526005
1.64610530 -6.01251503
1.72003347 -5.82788868

-0.30734124 -7.40788799
-0.38741940 -7.22584473
-0.51983272 -7.07745681
-0.69161966 -6.97724948
-0.88596451 -6.93503173
-1.08384345 -6.95493612
-1.26588672 -7.03501428
-1.41427464 -7.16742760
-1.51448197 -7.33921454
-1.55669972 -7.53355939
-1.53679533 -7.73143834
-1.45671717 -7.91348160
-1.32430385 -8.06186952
-1.15251691 -8.16207685
-0.95817206 -8.20429460
-0.76029311 -8.18439021
-0.57824985 -8.10431205
-0.42986193 -7.97189873
-0.32965460 -7.80011179
-0.28743685 -7.60576694

9.43885879 -5.06643188
9.36409507 -4.88214231
9.23604194 -4.72997577
9.06723413 -4.62482738
8.87419572 -4.57698980
8.67582266 -4.59114571
8.49153308 -4.66590943
8.33936654 -4.79396256
8.23421815 -4.96277037
8.18638057 -5.15580878
8.20053648 -5.35418184
8.27530020 -5.53847142
8.40335333 -5.69063796
8.57216115 -5.79578635
8.76519956 -5.84362393
8.96357262 -5.82946802
9.14786219 -5.75470430
9.30002874 -5.62665117
9.40517713 -5.45784336
9.45301470 -5.26480495

9.33109461 0.81994662
9.27688665 1.01129384
9.16620227 1.17652467
9.00987604 1.29946519
8.82321024 1.36808110
8.62447704 1.37565581
8.43312982 1.32144785
8.26789898 1.21076347
8.14495847 1.05443723
8.07634256 0.86777144
8.06876785 0.66903824
8.12297581 0.47769102
8.23366019 0.31246018
8.38998643 0.18951967
8.57665222 0.12090376
8.77538542 0.11332905
8.96673264 0.16753701
9.13196348 0.27822139
9.25490399 0.43454762
9.32351990 0.62121342

4.36851431 -1.69373968
4.27999169 -1.51564979
4.14076888 -1.37363124
3.96447397 -1.28158579
3.76836393 -1.24852348
3.57163539 -1.27768069
3.39354551 -1.36620331
3.25152696 -1.50542612
3.15948150 -1.68172104
3.12641920 -1.87783107
3.15557641 -2.07455961
3.24409903 -2.25264950
3.38332184 -2.39466805
3.55961675 -2.48671350
3.75572678 -2.51977581
3.95245532 -2.49061860
4.13054521 -2.40209598
4.27256376 -2.26287316
4.36460922 -2.08657825
4.39767152 -1.89046822

0.32657629 -4.45074156
0.23996414 -4.27171475
0.10226876 -4.12821477
-0.07303126 -4.03428839
-0.26877633 -3.99912978
-0.46580556 -4.02618051
-0.64483237 -4.11279266
-0.78833235 -4.25048804
-0.88225873 -4.42578806
-0.91741734 -4.62153313
-0.89036661 -4.81856237
-0.80375446 -4.99758917
-0.66605908 -5.14108915
-0.49075906 -5.23501553
-0.29501399 -5.27017414
-0.09798475 -5.24312341
0.08104205 -5.15651126
0.22454203 -5.01881588
0.31846841 -4.84351586
0.35362702 -4.64777079

5.58766373 -0.33596201
5.51771950 -0.14978987
5.39366823 0.00565640
5.22765292 0.11516064
5.03592431 0.16800381
4.83725013 0.15901325
4.65107799 0.08906902
4.49563171 -0.03498225
4.38612747 -0.20099756
4.33328431 -0.39272617
4.34227487 -0.59140036
4.41221910 -0.77757250
4.53627037 -0.93301877
4.70228568 -1.04252301
4.89401429 -1.09536618
5.09268847 -1.08637562
5.27886061 -1.01643139
5.43430689 -0.89238012
5.54381112 -0.72636481
5.59665429 -0.53463619

1.32036481 -7.25578145
1.28088973 -7.06086101
1.18311296 -6.88767912
1.03660559 -6.75318805
0.85570876 -6.67055270
0.65812993 -6.64786201
0.46320949 -6.68733709
0.29002760 -6.78511386
0.15553653 -6.93162123
0.07290118 -7.11251806
0.05021049 -7.31009689
0.08968557 -7.50501733
0.18746234 -7.67819921
0.33396971 -7.81269029
0.51486654 -7.89532564
0.71244537 -7.91801633
0.90736581 -7.87854125
1.08054769 -7.78076448
1.21503877 -7.63425711
1.29767412 -7.45336028

2.62939159 -4.16899202
2.56845789 -3.97967919
2.45200561 -3.81846155
2.29143393 -3.70112019
2.10246070 -3.63914130
1.90358396 -3.63859182
1.71427113 -3.69952552
1.55305349 -3.81597780
1.43571213 -3.97654948
1.37373324 -4.16552271
1.37318376 -4.36439945
1.43411746 -4.55371228
1.55056974 -4.71492992
1.71114142 -4.83227128
1.90011465 -4.89425017
2.09899139 -4.89479965
2.28830422 -4.83386595
2.44952186 -4.71741367
2.56686322 -4.55684199
2.62884211 -4.36786876

-0.24656086 -5.84677197
-0.28919592 -5.65251824
-0.38977198 -5.48094692
-0.53844395 -5.34885261
-0.72065878 -5.26916562
-0.91858002 -5.24968627
-1.11283375 -5.29232133
-1.28440507 -5.39289739
-1.41649938 -5.54156936
-1.49618637 -5.72378419
-1.51566572 -5.92170543
-1.47303066 -6.11595916
-1.37245460 -6.28753048
-1.22378263 -6.41962479
-1.04156780 -6.49931178
-0.84364656 -6.51879113
-0.64939283 -6.47615607
-0.47782151 -6.37558001
-0.34572720 -6.22690804
-0.26604021 -6.04469321

7.62501100 0.49769747
7.56336787 0.68678049
7.44631190 0.84756034
7.28530136 0.96429879
7.09609706 1.02556866
6.89721966 1.02537242
6.70813664 0.96372929
6.54735679 0.84667333
6.43061834 0.68566278
6.36934847 0.49645849
6.36954471 0.29758108
6.43118784 0.10849807
6.54824380 -0.05228179
6.70925435 -0.16902024
6.89845864 -0.23029010
7.09733605 -0.23009387
7.28641906 -0.16845074
7.44719892 -0.05139477
7.56393737 0.10961577
7.62520724 0.29882007

1.16209181 -2.58169467
1.12040947 -2.38723428
1.02067564 -2.21517201
0.87265297 -2.08235051
0.69083094 -2.00177128
0.49300757 -1.98132198
0.29854718 -2.02300432
0.12648491 -2.12273815
-0.00633659 -2.27076082
-0.08691582 -2.45258284
-0.10736512 -2.65040622
-0.06568278 -2.84486661
0.03405105 -3.01692888
0.18207372 -3.14975038
0.36389575 -3.23032961
0.56171912 -3.25077891
0.75617951 -3.20909657
0.92824178 -3.10936274
1.06106328 -2.96134007
1.14164251 -2.77951804

-2.59957518 -7.86713777
-2.65970636 -7.67756851
-2.77547463 -7.51585899
-2.93554779 -7.39783847
-3.12425677 -7.33505960
-3.32312940 -7.33366764
-3.51269865 -7.39379882
-3.67440817 -7.50956709
-3.79242870 -7.66964025
-3.85520756 -7.85834922
-3.85659953 -8.05722186
-3.79646834 -8.24679111
-3.68070007 -8.40850063
-3.52062691 -8.52652115
-3.33191794 -8.58930002
-3.13304531 -8.59069199
-2.94347605 -8.53056080
-2.78176653 -8.41479253
-2.66374601 -8.25471937
-2.60096714 -8.06601040

8.96436588 3.22873756
8.90377938 3.41816179
8.78762290 3.57959268
8.62726662 3.69722825
8.43840736 3.75955351
8.23953195 3.76046764
8.05010773 3.69988114
7.88867684 3.58372466
7.77104127 3.42336838
7.70871600 3.23450912
7.70780188 3.03563371
7.76838837 2.84620949
7.88454486 2.68477860
8.04490113 2.56714303
8.23376040 2.50481776
8.43263580 2.50390364
8.62206003 2.56449013
8.78349092 2.68064662
8.90112649 2.84100289
8.96345175 3.02986216

8.71403482 -8.01317454
8.63317329 -7.83147788
8.50012205 -7.68366169
8.32790508 -7.58419522
8.13338018 -7.54281496
7.93558881 -7.56357150
7.75389216 -7.64443303
7.60607596 -7.77748427
7.50660949 -7.94970124
7.46522924 -8.14422614
7.48598577 -8.34201751
7.56684730 -8.52371417
7.69989855 -8.67153036
7.87211551 -8.77099683
8.06664041 -8.81237709
8.26443178 -8.79162055
8.44612844 -8.71075902
8.59394464 -8.57770778
8.69341110 -8.40549081
8.73479136 -8.21096591

6.95480643 1.70437670
6.88410299 1.89026184
6.75941836 2.04520055
6.59295753 2.15402635
6.40101486 2.20608661
6.20237902 2.19628531
6.01649388 2.12558187
5.86155517 2.00089724
5.75272937 1.83443641
5.70066911 1.64249373
5.71047041 1.44385790
5.78117385 1.25797276
5.90585848 1.10303405
6.07231931 0.99420825
6.26426199 0.94214799
6.46289782 0.95194929
6.64878296 1.02265273
6.80372167 1.14733736
6.91254747 1.31379819
6.96460773 1.50574086

3.20307279 -0.63796002
3.16563104 -0.44263881
3.06966425 -0.26844743
2.92456631 -0.13243696
2.74454042 -0.04792104
2.54720877 -0.02317268
2.35188755 -0.06061443
2.17769618 -0.15658123
2.04168570 -0.30167917
1.95716978 -0.48170506
1.93242143 -0.67903671
1.96986318 -0.87435792
2.06582997 -1.04854930
2.21092791 -1.18455977
2.39095380 -1.26907569
2.58828545 -1.29382405
2.78360667 -1.25638230
2.95779804 -1.16041550
3.09380852 -1.01531756
3.17832444 -0.83529167

2.95362285 -1.85767312
2.88165437 -1.67227410
2.75591683 -1.51818863
2.58871829 -1.41049968
2.39642531 -1.35974859
2.19786088 -1.37090324
2.01246185 -1.44287172
1.85837638 -1.56860926
1.75068743 -1.73580780
1.69993635 -1.92810078
1.71109099 -2.12666521
1.78305947 -2.31206424
1.90879702 -2.46614971
2.07599556 -2.57383866
2.26828853 -2.62458975
2.46685297 -2.61343510
2.65225199 -2.54146662
2.80633746 -2.41572907
2.91402641 -2.24853054
2.96477750 -2.05623756

4.37901838 0.22570846
4.32590920 0.41736355
4.21617468 0.58322674
4.06055641 0.70706217
3.87428738 0.77674798
3.67560091 0.78546283
3.48394582 0.73235364
3.31808263 0.62261912
3.19424720 0.46700085
3.12456139 0.28073183
3.11584654 0.08204536
3.16895573 -0.10960974
3.27869025 -0.27547293
3.43430852 -0.39930836
3.62057754 -0.46899417
3.81926401 -0.47770901
4.01091911 -0.42459983
4.17678229 -0.31486531
4.30061773 -0.15924704
4.37030354 0.02702199

3.35739738 1.29494260
3.27069066 1.47392362
3.13291949 1.61735084
2.95756988 1.71118460
2.76180626 1.74623980
2.56479135 1.71908499
2.38581032 1.63237827
2.24238310 1.49460711
2.14854934 1.31925749
2.11349414 1.12349388
2.14064895 0.92647896
2.22735567 0.74749793
2.36512683 0.60407071
2.54047645 0.51023695
2.73624007 0.47518176
2.93325498 0.50233656
3.11223601 0.58904328
3.25566323 0.72681445
3.34949699 0.90216406
3.38455219 1.09792768

2.00438502 2.98851805
1.94300684 3.17768724
1.82617623 3.33863092
1.66532938 3.45559482
1.47621111 3.51712968
1.27733362 3.51721206
1.08816444 3.45583388
0.92722075 3.33900327
0.81025686 3.17815642
0.74872199 2.98903815
0.74863961 2.79016066
0.81001779 2.60099147
0.92684841 2.44004779
1.08769525 2.32308389
1.27681353 2.26154903
1.47569101 2.26146665
1.66486020 2.32284483
1.82580388 2.43967544
1.94276778 2.60052229
2.00430265 2.78964056

-1.88091103 -5.30458517
-1.94947767 -5.11790127
-2.07237691 -4.96154259
-2.23757853 -4.85081460
-2.42891143 -4.79655614
-2.62764663 -4.80407839
-2.81433052 -4.87264503
-2.97068920 -4.99554427
-3.08141719 -5.16074589
-3.13567566 -5.35207879
-3.12815341 -5.55081398
-3.05958677 -5.73749788
-2.93668752 -5.89385656
-2.77148591 -6.00458455
-2.58015300 -6.05884302
-2.38141781 -6.05132076
-2.19473391 -5.98275413
-2.03837523 -5.85985488
-1.92764724 -5.69465327
-1.87338878 -5.50332036

-1.19406320 -2.75428056
-1.25485056 -2.56492070
-1.37117819 -2.40361309
-1.53165914 -2.28614766
-1.72058440 -2.22402273
-1.91946066 -2.22331953
-2.10882052 -2.28410689
-2.27012813 -2.40043452
-2.38759356 -2.56091546
-2.44971849 -2.74984073
-2.45042169 -2.94871699
-2.38963433 -3.13807685
-2.27330670 -3.29938446
-2.11282576 -3.41684989
-1.92390050 -3.47897482
-1.72502424 -3.47967802
-1.53566437 -3.41889066
-1.37435677 -3.30256303
-1.25689133 -3.14208208
-1.19476640 -2.95315682

4.32393132 2.82989090
4.26695547 3.02043227
4.15388770 3.18404138
3.99579587 3.30470303
3.80815510 3.37060601
3.60933298 3.37529928
3.41879161 3.31832344
3.25518250 3.20525567
3.13452085 3.04716383
3.06861787 2.85952306
3.06392460 2.66070095
3.12090044 2.47015957
3.23396821 2.30655047
3.39206005 2.18588882
3.57970082 2.11998584
3.77852293 2.11529256
3.96906431 2.17226841
4.13267342 2.28533618
4.25333506 2.44342801
4.31923804 2.63106878

5.63061165 2.60213140
5.55532021 2.78620600
5.42683161 2.93800502
5.25772321 3.04266930
5.06454853 3.08995358
4.86621684 3.07522934
4.68214224 2.99993790
4.53034322 2.87144930
4.42567894 2.70234090
4.37839466 2.50916622
4.39311890 2.31083453
4.46841034 2.12675993
4.59689894 1.97496091
4.76600734 1.87029663
4.95918202 1.82301235
5.15751371 1.83773659
5.34158831 1.91302803
5.49338733 2.04151663
5.59805161 2.21062503
5.64533589 2.40379971

0.77975060 -1.12018572
0.71712801 -0.93142484
0.59924006 -0.77125401
0.43762646 -0.65535188
0.24810705 -0.59506375
0.04923334 -0.59629106
-0.13952755 -0.65891365
-0.29969838 -0.77680159
-0.41560050 -0.93841520
-0.47588863 -1.12793460
-0.47466133 -1.32680832
-0.41203874 -1.51556920
-0.29415079 -1.67574003
-0.13253718 -1.79164216
0.05698222 -1.85193029
0.25585593 -1.85070298
0.44461682 -1.78808039
0.60478765 -1.67019245
0.72068978 -1.50857884
0.78097790 -1.31905944

-4.12691311 -6.63216247
-4.20711977 -6.45017578
-4.33963781 -6.30188138
-4.51149545 -6.20179535
-4.70587006 -6.15971481
-4.90373490 -6.17975889
-5.08572159 -6.25996555
-5.23401599 -6.39248359
-5.33410202 -6.56434123
-5.37618256 -6.75871584
-5.35613847 -6.95658069
-5.27593182 -7.13856737
-5.14341378 -7.28686177
-4.97155614 -7.38694780
-4.77718153 -7.42902834
-4.57931668 -7.40898426
-4.39733000 -7.32877760
-4.24903560 -7.19625956
-4.14894956 -7.02440192
-4.10686902 -6.83002731

5.69377875 5.07088117
5.62685116 5.25815893
5.50532723 5.41558890
5.34110256 5.52776074
5.15025262 5.58369429
4.95145913 5.57791438
4.76418137 5.51098679
4.60675140 5.38946286
4.49457956 5.22523819
4.43864601 5.03438825
4.44442592 4.83559476
4.51135351 4.64831700
4.63287744 4.49088703
4.79710210 4.37871519
4.98795204 4.32278164
5.18674554 4.32856155
5.37402330 4.39548914
5.53145327 4.51701307
5.64362511 4.68123773
5.69955866 4.87208767

-3.80645787 -5.07471184
-3.86988150 -4.88621859
-3.98844857 -4.72654983
-4.15055291 -4.61133506
-4.34032663 -4.55185230
-4.53919334 -4.55392414
-4.72768659 -4.61734777
-4.88735534 -4.73591484
-5.00257011 -4.89801918
-5.06205287 -5.08779289
-5.05998104 -5.28665961
-4.99655741 -5.47515285
-4.87799034 -5.63482161
-4.71588599 -5.75003638
-4.52611228 -5.80951914
-4.32724557 -5.80744730
-4.13875232 -5.74402368
-3.97908357 -5.62545661
-3.86386880 -5.46335226
-3.80438604 -5.27357855

7.53084247 3.58739067
7.47648883 3.77869656
7.36567869 3.94384308
7.20925889 4.06666453
7.02254091 4.13513830
6.82380200 4.14256170
6.63249611 4.08820806
6.46734959 3.97739792
6.34452814 3.82097812
6.27605437 3.63426014
6.26863097 3.43552123
6.32298461 3.24421534
6.43379475 3.07906882
6.59021455 2.95624737
6.77693253 2.88777360
6.97567144 2.88035020
7.16697733 2.93470384
7.33212385 3.04551399
7.45494530 3.20193378
7.52341907 3.38865176

1.74118284 0.38665265
1.65751980 0.56707648
1.52219749 0.71281644
1.34846221 0.80960648
1.15332037 0.84797212
0.95587381 0.82415788
0.77544998 0.74049484
0.62971003 0.60517253
0.53291998 0.43143725
0.49455434 0.23629541
0.51836858 0.03884885
0.60203162 -0.14157498
0.73735393 -0.28731494
0.91108921 -0.38410498
1.10623105 -0.42247062
1.30367761 -0.39865638
1.48410144 -0.31499334
1.62984140 -0.17967103
1.72663144 -0.00593575
1.76499708 0.18920609

-2.99306661 -3.83553001
-3.04428585 -3.64336120
-3.15238167 -3.47642542
-3.30677289 -3.35106350
-3.49234664 -3.27954674
-3.69093765 -3.26887570
-3.88310646 -3.32009494
-4.05004224 -3.42819076
-4.17540416 -3.58258198
-4.24692092 -3.76815573
-4.25759196 -3.96674674
-4.20637272 -4.15891555
-4.09827690 -4.32585133
-3.94388568 -4.45121325
-3.75831193 -4.52273001
-3.55972092 -4.53340105
-3.36755211 -4.48218181
-3.20061633 -4.37408599
-3.07525441 -4.21969477
-3.00373765 -4.03412102

9.06659027 5.02197294
9.00013356 5.20941831
8.87900567 5.36715320
8.71506344 5.47973742
8.52435468 5.53615044
8.32554728 5.53087016
8.13810191 5.46441346
7.98036702 5.34328557
7.86778280 5.17934334
7.81136978 4.98863457
7.81665006 4.78982718
7.88310676 4.60238181
8.00423465 4.44464691
8.16817688 4.33206270
8.35888565 4.27564967
8.55769304 4.28092995
8.74513841 4.34738666
8.90287330 4.46851455
9.01545752 4.63245678
9.07187054 4.82316554

-4.04340372 -3.03140202
-4.08427667 -2.83676989
-4.18329379 -2.66429418
-4.33076259 -2.53085800
-4.51224781 -2.44952302
-4.70998439 -2.42825087
-4.90461651 -2.46912382
-5.07709223 -2.56814094
-5.21052841 -2.71560974
-5.29186339 -2.89709495
-5.31313554 -3.09483154
-5.27226259 -3.28946366
-5.17324547 -3.46193938
-5.02577667 -3.59537555
-4.84429145 -3.67671053
-4.64655487 -3.69798268
-4.45192274 -3.65710973
-4.27944703 -3.55809262
-4.14601085 -3.41062381
-4.06467587 -3.22913860

0.75367983 1.52546937
0.67640070 1.70871838
0.54627683 1.85911797
0.37604565 1.96194601
0.18237056 2.00713695
-0.01579017 1.99026719
-0.19903918 1.91298807
-0.34943878 1.78286420
-0.45226681 1.61263301
-0.49745775 1.41895792
-0.48058799 1.22079719
-0.40330887 1.03754819
-0.27318500 0.88714859
-0.10295381 0.78432056
0.09072128 0.73912962
0.28888200 0.75599937
0.47213101 0.83327850
0.62253061 0.96340237
0.72535864 1.13363355
0.77054958 1.32730864

2.85607229 4.20805769
2.79134081 4.39610581
2.67166745 4.55494708
2.50876667 4.66903300
2.31858433 4.72719605
2.11973681 4.72374282
1.93168869 4.65901134
1.77284742 4.53933798
1.65876150 4.37643720
1.60059846 4.18625486
1.60405168 3.98740734
1.66878316 3.79935921
1.78845652 3.64051795
1.95135731 3.52643203
2.14153964 3.46826898
2.34038716 3.47172221
2.52843529 3.53645369
2.68727655 3.65612705
2.80136247 3.81902783
2.85952552 4.00921017

-1.09804248 -8.68351695
-1.18714930 -8.50571865
-1.32683762 -8.36415794
-1.50343377 -8.27269177
-1.69965130 -8.24027348
-1.89628305 -8.27007641
-2.07408135 -8.35918323
-2.21564206 -8.49887155
-2.30710823 -8.67546770
-2.33952652 -8.87168523
-2.30972359 -9.06831698
-2.22061677 -9.24611528
-2.08092845 -9.38767599
-1.90433230 -9.47914216
-1.70811477 -9.51156045
-1.51148302 -9.48175752
-1.33368472 -9.39265070
-1.19212401 -9.25296238
-1.10065784 -9.07636623
-1.06823955 -8.88014870

-4.64516774 -1.69145258
-4.70878239 -1.50302372
-4.82751125 -1.34347523
-4.98973230 -1.22842484
-5.17956621 -1.16913447
-5.37843072 -1.17140789
-5.56685958 -1.23502255
-5.72640807 -1.35375140
-5.84145846 -1.51597245
-5.90074883 -1.70580636
-5.89847542 -1.90467087
-5.83486076 -2.09309974
-5.71613190 -2.25264822
-5.55391085 -2.36769862
-5.36407694 -2.42698898
-5.16521243 -2.42471557
-4.97678357 -2.36110091
-4.81723508 -2.24237205
-4.70218469 -2.08015100
-4.64289432 -1.89031709

-2.66821811 -1.63544219
-2.72905754 -1.44609905
-2.84542952 -1.28482344
-3.00594276 -1.16740214
-3.19488510 -1.10532916
-3.39376154 -1.10468064
-3.58310468 -1.16552007
-3.74438030 -1.28189205
-3.86180160 -1.44240529
-3.92387457 -1.63134763
-3.92452309 -1.83022407
-3.86368366 -2.01956722
-3.74731168 -2.18084283
